timestamp,event_type,token_id,reset_time_utc8
2026-01-01 03:05:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 11:05:33
2026-01-01 03:05:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 11:05:44
2026-01-01 09:33:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 17:33:15
2026-01-01 09:33:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 17:33:26
2026-01-01 14:31:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 22:31:40
2026-01-01 14:31:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 22:31:55
2026-01-01 21:29:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 05:29:38
2026-01-01 21:29:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 05:29:48
2026-01-02 03:02:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 11:02:35
2026-01-02 03:02:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 11:02:45
2026-01-02 09:33:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 17:33:12
2026-01-02 09:33:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 17:33:23
2026-01-02 14:32:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 22:32:07
2026-01-02 14:32:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 22:32:18
2026-01-02 21:27:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 05:27:48
2026-01-02 21:27:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 05:27:59
2026-01-03 09:31:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 17:31:15
2026-01-03 09:31:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 17:31:25
2026-01-03 14:30:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 22:30:29
2026-01-03 14:30:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 22:30:38
2026-01-03 21:29:01,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 05:29:01
2026-01-03 21:29:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 05:29:11
2026-01-04 03:05:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 11:05:59
2026-01-04 03:06:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 11:06:08
2026-01-04 09:30:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 17:30:02
2026-01-04 09:30:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 17:30:15
2026-01-04 14:30:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 22:30:36
2026-01-04 14:30:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 22:30:49
